subject,block,trial,mu1,mu2,choice,reward,RT,cond
37,24,6,-10,-1,2,0,415,3
37,24,7,-10,-1,2,-6,332,3
37,24,8,-10,-1,2,-4,320,3
37,24,9,-10,-1,2,-1,319,3
37,24,10,-10,-1,1,-26,400,3
37,25,1,-4,9,2,6,465,3
37,25,2,-4,9,2,11,331,3
37,25,3,-4,9,1,-5,410,3
37,25,4,-4,9,2,0,394,3
37,25,5,-4,9,2,19,347,3
37,25,6,-4,9,2,10,374,3
37,25,7,-4,9,2,13,369,3
37,25,8,-4,9,2,17,382,3
37,25,9,-4,9,2,15,307,3
37,25,10,-4,9,2,11,369,3
37,26,1,7,-4,2,-4,627,1
37,26,2,7,-4,1,1,435,1
37,26,3,7,-4,1,9,313,1
37,26,4,7,-4,1,7,301,1
37,26,5,7,-4,1,10,326,1
37,26,6,7,-4,1,16,328,1
37,26,7,7,-4,1,11,331,1
37,26,8,7,-4,1,10,345,1
37,26,9,7,-4,1,8,328,1
37,26,10,7,-4,1,3,328,1
37,27,1,3,11,2,11,628,1
37,27,2,3,11,2,11,1151,1
37,27,3,3,11,2,11,952,1
37,27,4,3,11,2,11,364,1
37,27,5,3,11,2,11,348,1
37,27,6,3,11,2,11,353,1
37,27,7,3,11,2,11,341,1
37,27,8,3,11,2,11,493,1
37,27,9,3,11,2,11,334,1
37,27,10,3,11,2,11,1040,1
37,28,1,-24,-5,1,-24,981,4
37,28,2,-24,-5,2,-5,349,4
37,28,3,-24,-5,2,-5,366,4
37,28,4,-24,-5,2,-5,330,4
37,28,5,-24,-5,2,-5,378,4
37,28,6,-24,-5,2,-5,1044,4
37,28,7,-24,-5,2,-5,315,4
37,28,8,-24,-5,2,-5,344,4
37,28,9,-24,-5,2,-5,353,4
37,28,10,-24,-5,2,-5,357,4
37,29,1,2,5,2,17,393,3
37,29,2,2,5,2,7,290,3
37,29,3,2,5,2,9,1143,3
37,29,4,2,5,2,0,1076,3
37,29,5,2,5,2,12,381,3
37,29,6,2,5,2,1,351,3
37,29,7,2,5,2,-2,353,3
37,29,8,2,5,1,6,801,3
37,29,9,2,5,2,1,407,3
37,29,10,2,5,2,17,403,3
37,30,1,2,7,2,4,431,2
37,30,2,2,7,2,13,331,2
37,30,3,2,7,2,7,361,2
37,30,4,2,7,2,6,327,2
37,30,5,2,7,2,1,337,2
37,30,6,2,7,2,16,358,2
37,30,7,2,7,2,0,327,2
37,30,8,2,7,2,3,327,2
37,30,9,2,7,2,9,327,2
37,30,10,2,7,2,8,337,2
38,1,1,-5,-1,1,1,4803,1
38,1,2,-5,-1,1,10,2775,1
38,1,3,-5,-1,1,7,1776,1
38,1,4,-5,-1,2,-1,1720,1
38,1,5,-5,-1,1,-2,1731,1
38,1,6,-5,-1,2,-1,1259,1
38,1,7,-5,-1,1,-9,1148,1
38,1,8,-5,-1,1,3,831,1
38,1,9,-5,-1,1,-8,1237,1
38,1,10,-5,-1,2,-1,1428,1
38,2,1,6,-15,2,-10,3362,2
38,2,2,6,-15,1,6,1529,2
38,2,3,6,-15,1,6,1177,2
38,2,4,6,-15,1,6,1124,2
38,2,5,6,-15,1,6,1147,2
38,2,6,6,-15,1,6,1293,2
38,2,7,6,-15,1,6,1090,2
38,2,8,6,-15,1,6,966,2
38,2,9,6,-15,1,6,1080,2
38,2,10,6,-15,1,6,1056,2
38,3,1,1,9,2,9,2767,1
38,3,2,1,9,2,9,1056,1
38,3,3,1,9,2,9,967,1
38,3,4,1,9,1,2,1112,1
38,3,5,1,9,1,-6,1179,1
38,3,6,1,9,2,9,866,1
38,3,7,1,9,2,9,1428,1
38,3,8,1,9,2,9,1281,1
38,3,9,1,9,2,9,947,1
38,3,10,1,9,1,-4,1136,1
38,4,1,-1,-5,2,-5,1935,1
38,4,2,-1,-5,2,-5,1046,1
38,4,3,-1,-5,1,0,1010,1
38,4,4,-1,-5,1,-13,899,1
38,4,5,-1,-5,1,-2,966,1
38,4,6,-1,-5,2,-5,922,1
38,4,7,-1,-5,2,-5,832,1
38,4,8,-1,-5,1,-6,831,1
38,4,9,-1,-5,1,8,1102,1
38,4,10,-1,-5,1,-4,966,1
38,5,1,-7,5,2,5,2442,1
38,5,2,-7,5,2,5,977,1
38,5,3,-7,5,2,5,976,1
38,5,4,-7,5,2,5,1203,1
38,5,5,-7,5,2,5,798,1
38,5,6,-7,5,2,5,708,1
38,5,7,-7,5,2,5,797,1
38,5,8,-7,5,2,5,774,1
38,5,9,-7,5,1,-14,1168,1
38,5,10,-7,5,2,5,897,1
38,6,1,-3,-1,1,-3,2228,2
38,6,2,-3,-1,2,-5,809,2
38,6,3,-3,-1,1,-3,1068,2
38,6,4,-3,-1,1,-3,901,2
38,6,5,-3,-1,2,2,821,2
38,6,6,-3,-1,2,-3,855,2
38,6,7,-3,-1,1,-3,854,2
38,6,8,-3,-1,1,-3,674,2
38,6,9,-3,-1,1,-3,719,2
38,6,10,-3,-1,2,-14,865,2
38,7,1,-17,6,1,-17,3286,2
38,7,2,-17,6,2,5,1056,2
38,7,3,-17,6,2,5,800,2
38,7,4,-17,6,2,-5,910,2
38,7,5,-17,6,1,-17,766,2
38,7,6,-17,6,2,10,834,2
38,7,7,-17,6,2,5,955,2
38,7,8,-17,6,2,4,789,2
38,7,9,-17,6,2,7,809,2
38,7,10,-17,6,2,14,854,2
38,8,1,6,3,2,5,2128,2
38,8,2,6,3,2,11,774,2
38,8,3,6,3,2,-3,843,2
38,8,4,6,3,1,6,831,2
38,8,5,6,3,1,6,1057,2
38,8,6,6,3,1,6,887,2
38,8,7,6,3,1,6,989,2
38,8,8,6,3,1,6,944,2
38,8,9,6,3,1,6,1124,2
38,8,10,6,3,1,6,1022,2
38,9,1,-5,4,1,-2,2589,1
38,9,2,-5,4,2,4,785,1
38,9,3,-5,4,2,4,764,1
38,9,4,-5,4,2,4,819,1
38,9,5,-5,4,2,4,842,1
38,9,6,-5,4,2,4,764,1
38,9,7,-5,4,2,4,866,1
38,9,8,-5,4,2,4,1169,1
38,9,9,-5,4,2,4,887,1
38,9,10,-5,4,2,4,876,1
38,10,1,3,5,1,14,1429,1
38,10,2,3,5,1,-2,977,1
38,10,3,3,5,2,5,820,1
38,10,4,3,5,2,5,1047,1
38,10,5,3,5,2,5,842,1
38,10,6,3,5,2,5,798,1
38,10,7,3,5,2,5,753,1
38,10,8,3,5,2,5,809,1
38,10,9,3,5,2,5,820,1
38,10,10,3,5,2,5,799,1
38,11,1,14,11,1,21,1339,3
38,11,2,14,11,1,8,1213,3
38,11,3,14,11,2,9,1169,3
38,11,4,14,11,2,15,1191,3
38,11,5,14,11,1,20,1494,3
38,11,6,14,11,2,12,944,3
38,11,7,14,11,1,10,977,3
38,11,8,14,11,2,12,1032,3
38,11,9,14,11,1,19,1125,3
38,11,10,14,11,2,6,954,3
38,12,1,3,-8,1,3,1328,4
38,12,2,3,-8,2,-8,900,4
38,12,3,3,-8,1,3,921,4
38,12,4,3,-8,1,3,1091,4
38,12,5,3,-8,1,3,957,4
38,12,6,3,-8,2,-8,786,4
38,12,7,3,-8,1,3,853,4
38,12,8,3,-8,1,3,799,4
38,12,9,3,-8,1,3,809,4
38,12,10,3,-8,2,-8,786,4
38,13,1,-4,12,1,-4,1372,4
38,13,2,-4,12,2,12,685,4
38,13,3,-4,12,2,12,740,4
38,13,4,-4,12,2,12,1046,4
38,13,5,-4,12,2,12,845,4
38,13,6,-4,12,2,12,864,4
38,13,7,-4,12,2,12,887,4
38,13,8,-4,12,2,12,821,4
38,13,9,-4,12,2,12,820,4
38,13,10,-4,12,2,12,910,4
38,14,1,-8,-5,1,-8,1790,2
38,14,2,-8,-5,2,-2,675,2
38,14,3,-8,-5,2,0,662,2
38,14,4,-8,-5,2,-4,707,2
38,14,5,-8,-5,1,-8,730,2
38,14,6,-8,-5,1,-8,822,2
38,14,7,-8,-5,2,-1,729,2
38,14,8,-8,-5,2,-11,854,2
38,14,9,-8,-5,1,-8,784,2
38,14,10,-8,-5,2,5,865,2
38,15,1,1,-3,1,5,1092,3
38,15,2,1,-3,2,-1,787,3
38,15,3,1,-3,1,-11,742,3
38,15,4,1,-3,2,-5,730,3
38,15,5,1,-3,2,2,876,3
38,15,6,1,-3,2,-7,754,3
38,15,7,1,-3,1,-7,753,3
38,15,8,1,-3,1,9,810,3
38,15,9,1,-3,1,8,854,3
38,15,10,1,-3,1,6,821,3
38,16,1,-7,-5,2,-6,1226,2
38,16,2,-7,-5,1,-7,897,2
38,16,3,-7,-5,1,-7,752,2
38,16,4,-7,-5,2,-1,707,2
38,16,5,-7,-5,2,-7,763,2
38,16,6,-7,-5,2,10,719,2
38,16,7,-7,-5,2,-2,944,2
38,16,8,-7,-5,1,-7,775,2
38,16,9,-7,-5,2,-8,752,2
38,16,10,-7,-5,2,-8,843,2
38,17,1,-8,3,1,-8,1272,4
38,17,2,-8,3,1,-8,674,4
38,17,3,-8,3,2,3,697,4
38,17,4,-8,3,2,3,854,4
38,17,5,-8,3,2,3,764,4
38,17,6,-8,3,2,3,832,4
38,17,7,-8,3,2,3,695,4
38,17,8,-8,3,2,3,753,4
38,17,9,-8,3,2,3,1979,4
38,17,10,-8,3,2,3,854,4
38,18,1,9,-15,1,14,1259,1
38,18,2,9,-15,1,11,1033,1
38,18,3,9,-15,1,9,799,1
38,18,4,9,-15,1,7,731,1
38,18,5,9,-15,1,7,831,1
38,18,6,9,-15,1,3,718,1
38,18,7,9,-15,1,7,798,1
38,18,8,9,-15,1,5,766,1
38,18,9,9,-15,1,7,684,1
38,18,10,9,-15,1,18,787,1
38,19,1,-3,-6,2,-5,945,3
38,19,2,-3,-6,1,-12,957,3
38,19,3,-3,-6,2,-10,796,3
38,19,4,-3,-6,1,-10,719,3
38,19,5,-3,-6,2,-5,798,3
38,19,6,-3,-6,1,-2,1012,3
38,19,7,-3,-6,1,-6,877,3
38,19,8,-3,-6,2,1,855,3
38,19,9,-3,-6,2,-13,855,3
38,19,10,-3,-6,1,-4,933,3
38,20,1,5,1,2,1,956,1
38,20,2,5,1,2,1,831,1
38,20,3,5,1,2,1,753,1
38,20,4,5,1,1,6,854,1
38,20,5,5,1,1,8,708,1
38,20,6,5,1,1,1,674,1
38,20,7,5,1,2,1,877,1
38,20,8,5,1,1,9,989,1
38,20,9,5,1,2,1,743,1
38,20,10,5,1,1,-4,764,1
38,21,1,14,6,2,1,2125,2
38,21,2,14,6,2,7,798,2
38,21,3,14,6,2,7,764,2
38,21,4,14,6,2,15,786,2
38,21,5,14,6,2,3,773,2
38,21,6,14,6,2,4,719,2
38,21,7,14,6,2,2,708,2
38,21,8,14,6,2,4,674,2
38,21,9,14,6,2,18,910,2
38,21,10,14,6,2,3,2237,2
38,22,1,-1,6,2,12,1813,2
38,22,2,-1,6,2,2,819,2
38,22,3,-1,6,2,2,719,2
38,22,4,-1,6,2,2,752,2
38,22,5,-1,6,2,14,675,2
38,22,6,-1,6,2,5,855,2
38,22,7,-1,6,2,5,707,2
38,22,8,-1,6,2,14,708,2
38,22,9,-1,6,2,8,701,2
38,22,10,-1,6,2,3,798,2
38,23,1,2,0,1,2,1271,4
38,23,2,2,0,1,2,743,4
38,23,3,2,0,1,2,775,4
38,23,4,2,0,1,2,753,4
38,23,5,2,0,2,0,697,4
38,23,6,2,0,2,0,752,4
38,23,7,2,0,1,2,843,4
38,23,8,2,0,1,2,742,4
38,23,9,2,0,2,0,764,4
38,23,10,2,0,1,2,968,4
38,24,1,8,-7,2,4,1406,3
38,24,2,8,-7,2,-8,1091,3
38,24,3,8,-7,1,12,651,3
38,24,4,8,-7,1,2,675,3
38,24,5,8,-7,1,0,607,3
38,24,6,8,-7,1,14,696,3
38,24,7,8,-7,1,1,640,3
38,24,8,8,-7,1,13,628,3
38,24,9,8,-7,1,9,617,3
38,24,10,8,-7,1,18,732,3
38,25,1,14,1,2,2,1227,2
38,25,2,14,1,2,11,1887,2
38,25,3,14,1,2,-1,639,2
38,25,4,14,1,1,14,1180,2
38,25,5,14,1,1,14,674,2
38,25,6,14,1,1,14,639,2
38,25,7,14,1,1,14,820,2
38,25,8,14,1,1,14,788,2
38,25,9,14,1,1,14,729,2
38,25,10,14,1,1,14,686,2
38,26,1,-1,5,2,5,1014,1
38,26,2,-1,5,2,5,628,1
38,26,3,-1,5,2,5,708,1
38,26,4,-1,5,1,-1,673,1
38,26,5,-1,5,1,2,675,1
38,26,6,-1,5,1,1,809,1
38,26,7,-1,5,1,-13,809,1
38,26,8,-1,5,1,13,874,1
38,26,9,-1,5,1,-5,946,1
38,26,10,-1,5,1,1,866,1
38,27,1,-1,-2,2,-2,979,4
38,27,2,-1,-2,1,-1,954,4
38,27,3,-1,-2,2,-2,754,4
38,27,4,-1,-2,1,-1,831,4
38,27,5,-1,-2,2,-2,1597,4
38,27,6,-1,-2,1,-1,675,4
38,27,7,-1,-2,2,-2,719,4
38,27,8,-1,-2,1,-1,1022,4
38,27,9,-1,-2,2,-2,1990,4
38,27,10,-1,-2,1,-1,662,4
38,28,1,2,3,1,-12,1124,3
38,28,2,2,3,2,-9,617,3
38,28,3,2,3,1,-2,798,3
38,28,4,2,3,2,3,876,3
38,28,5,2,3,2,-2,718,3
38,28,6,2,3,1,-1,630,3
38,28,7,2,3,2,5,785,3
38,28,8,2,3,2,1,933,3
38,28,9,2,3,2,3,764,3
38,28,10,2,3,2,-7,798,3
38,29,1,-1,-3,2,-10,1002,2
38,29,2,-1,-3,1,-1,866,2
38,29,3,-1,-3,2,-1,797,2
38,29,4,-1,-3,1,-1,910,2
38,29,5,-1,-3,2,-9,798,2
38,29,6,-1,-3,1,-1,989,2
38,29,7,-1,-3,2,-9,1113,2
38,29,8,-1,-3,1,-1,1147,2
38,29,9,-1,-3,2,-5,1067,2
38,29,10,-1,-3,1,-1,945,2
38,30,1,20,-17,2,-17,956,1
38,30,2,20,-17,2,-17,1799,1
38,30,3,20,-17,2,-17,777,1
38,30,4,20,-17,2,-17,921,1
38,30,5,20,-17,1,37,832,1
38,30,6,20,-17,1,16,697,1
38,30,7,20,-17,1,25,731,1
38,30,8,20,-17,1,22,1034,1
38,30,9,20,-17,1,34,819,1
38,30,10,20,-17,1,9,809,1
39,1,1,1,0,1,5,2728,3
39,1,2,1,0,2,-3,1945,3
39,1,3,1,0,2,-5,918,3
39,1,4,1,0,2,-6,860,3
39,1,5,1,0,1,8,757,3
39,1,6,1,0,2,9,859,3
39,1,7,1,0,2,3,2611,3
39,1,8,1,0,1,3,892,3
39,1,9,1,0,2,-5,827,3
39,1,10,1,0,1,1,752,3
39,2,1,15,-9,2,-9,1933,1
39,2,2,15,-9,1,15,718,1
39,2,3,15,-9,1,10,735,1
39,2,4,15,-9,1,17,801,1
39,2,5,15,-9,1,18,764,1
39,2,6,15,-9,1,24,757,1
39,2,7,15,-9,1,4,788,1
39,2,8,15,-9,2,-9,904,1
39,2,9,15,-9,1,21,756,1
39,2,10,15,-9,1,19,763,1
39,3,1,0,10,2,-2,1063,3
39,3,2,0,10,1,-5,761,3
39,3,3,0,10,2,20,882,3
39,3,4,0,10,2,10,755,3
39,3,5,0,10,2,15,722,3
39,3,6,0,10,2,7,740,3
39,3,7,0,10,2,6,795,3
39,3,8,0,10,2,3,809,3
39,3,9,0,10,2,18,918,3
39,3,10,0,10,2,16,856,3
39,4,1,9,12,2,6,985,2
39,4,2,9,12,2,12,727,2
39,4,3,9,12,2,16,720,2
39,4,4,9,12,2,12,639,2
39,4,5,9,12,2,15,757,2
39,4,6,9,12,2,10,813,2
39,4,7,9,12,2,14,785,2
39,4,8,9,12,2,0,2956,2
39,4,9,9,12,2,17,859,2
39,4,10,9,12,2,7,806,2
39,5,1,-2,-2,1,-2,1027,4
39,5,2,-2,-2,2,-2,784,4
39,5,3,-2,-2,1,-2,826,4
39,5,4,-2,-2,2,-2,733,4
39,5,5,-2,-2,2,-2,742,4
39,5,6,-2,-2,2,-2,763,4
39,5,7,-2,-2,2,-2,827,4
39,5,8,-2,-2,2,-2,1211,4
39,5,9,-2,-2,1,-2,741,4
39,5,10,-2,-2,1,-2,825,4
39,6,1,2,-4,1,2,807,4
39,6,2,2,-4,2,-4,716,4
39,6,3,2,-4,1,2,663,4
39,6,4,2,-4,1,2,762,4
39,6,5,2,-4,1,2,682,4
39,6,6,2,-4,1,2,684,4
39,6,7,2,-4,1,2,723,4
39,6,8,2,-4,1,2,718,4
39,6,9,2,-4,1,2,818,4
39,6,10,2,-4,1,2,744,4
39,7,1,1,-7,1,-4,1115,1
39,7,2,1,-7,2,-7,756,1
39,7,3,1,-7,1,3,742,1
39,7,4,1,-7,1,4,700,1
39,7,5,1,-7,1,5,666,1
39,7,6,1,-7,1,10,735,1
39,7,7,1,-7,1,1,763,1
39,7,8,1,-7,1,2,766,1
39,7,9,1,-7,1,8,736,1
39,7,10,1,-7,1,-7,726,1
39,8,1,-1,-5,1,-1,790,4
39,8,2,-1,-5,1,-1,689,4
39,8,3,-1,-5,2,-5,715,4
39,8,4,-1,-5,1,-1,636,4
39,8,5,-1,-5,1,-1,672,4
39,8,6,-1,-5,1,-1,741,4
39,8,7,-1,-5,1,-1,718,4
39,8,8,-1,-5,1,-1,663,4
39,8,9,-1,-5,1,-1,681,4
39,8,10,-1,-5,1,-1,688,4
39,9,1,-5,-15,1,-10,911,1
39,9,2,-5,-15,2,-15,697,1
39,9,3,-5,-15,1,-8,639,1
39,9,4,-5,-15,1,-11,746,1
39,9,5,-5,-15,1,-4,701,1
39,9,6,-5,-15,1,-5,856,1
39,9,7,-5,-15,1,-3,739,1
39,9,8,-5,-15,2,-15,718,1
39,9,9,-5,-15,1,-8,712,1
39,9,10,-5,-15,1,-11,733,1
39,10,1,18,8,1,18,937,4
39,10,2,18,8,1,18,621,4
39,10,3,18,8,1,18,698,4
39,10,4,18,8,1,18,658,4
39,10,5,18,8,1,18,2500,4
39,10,6,18,8,1,18,738,4
39,10,7,18,8,1,18,749,4
39,10,8,18,8,1,18,723,4
39,10,9,18,8,1,18,745,4
39,10,10,18,8,1,18,793,4
39,11,1,-9,-6,1,-8,841,3
39,11,2,-9,-6,2,-11,685,3
39,11,3,-9,-6,1,-11,611,3
39,11,4,-9,-6,2,-9,715,3
39,11,5,-9,-6,1,-7,666,3
39,11,6,-9,-6,1,-8,675,3
39,11,7,-9,-6,1,-19,761,3
39,11,8,-9,-6,1,-7,843,3
39,11,9,-9,-6,1,-14,2587,3
39,11,10,-9,-6,2,5,727,3
39,12,1,-1,10,2,6,926,3
39,12,2,-1,10,1,-3,779,3
39,12,3,-1,10,2,-3,749,3
39,12,4,-1,10,2,16,696,3
39,12,5,-1,10,2,10,684,3
39,12,6,-1,10,2,13,758,3
39,12,7,-1,10,2,1,961,3
39,12,8,-1,10,2,14,815,3
39,12,9,-1,10,2,10,760,3
39,12,10,-1,10,2,7,2800,3
39,13,1,0,-2,1,0,3260,1
39,13,2,0,-2,2,-2,723,1
39,13,3,0,-2,1,11,576,1
39,13,4,0,-2,1,4,577,1
39,13,5,0,-2,1,8,2462,1
39,13,6,0,-2,1,-2,650,1
39,13,7,0,-2,1,16,745,1
39,13,8,0,-2,1,1,796,1
39,13,9,0,-2,1,5,772,1
39,13,10,0,-2,1,2,756,1
39,14,1,-3,0,1,-4,818,3
39,14,2,-3,0,2,-5,760,3
39,14,3,-3,0,1,-10,728,3
39,14,4,-3,0,2,11,736,3
39,14,5,-3,0,2,9,712,3
39,14,6,-3,0,2,6,643,3
39,14,7,-3,0,2,1,736,3
39,14,8,-3,0,2,3,720,3
39,14,9,-3,0,2,9,745,3
39,14,10,-3,0,2,3,785,3
39,15,1,-5,3,2,-2,913,2
39,15,2,-5,3,1,-5,730,2
39,15,3,-5,3,2,-1,709,2
39,15,4,-5,3,2,0,979,2
39,15,5,-5,3,2,-4,716,2
39,15,6,-5,3,1,-5,679,2
39,15,7,-5,3,2,3,686,2
39,15,8,-5,3,2,-2,612,2
39,15,9,-5,3,2,3,692,2
39,15,10,-5,3,2,4,695,2
39,16,1,0,1,2,1,918,1
39,16,2,0,1,1,1,594,1
39,16,3,0,1,2,1,656,1
39,16,4,0,1,1,-3,661,1
39,16,5,0,1,2,1,689,1
39,16,6,0,1,2,1,673,1
39,16,7,0,1,2,1,563,1
39,16,8,0,1,2,1,581,1
39,16,9,0,1,2,1,696,1
39,16,10,0,1,2,1,687,1
39,17,1,9,-10,2,-10,892,4
39,17,2,9,-10,1,9,686,4
39,17,3,9,-10,1,9,671,4
39,17,4,9,-10,1,9,627,4
39,17,5,9,-10,1,9,666,4
39,17,6,9,-10,1,9,766,4
39,17,7,9,-10,1,9,706,4
39,17,8,9,-10,1,9,749,4
39,17,9,9,-10,1,9,707,4
39,17,10,9,-10,1,9,745,4
39,18,1,5,13,1,5,932,4
39,18,2,5,13,2,13,826,4
39,18,3,5,13,2,13,637,4
39,18,4,5,13,2,13,2422,4
39,18,5,5,13,2,13,687,4
39,18,6,5,13,2,13,670,4
39,18,7,5,13,2,13,727,4
39,18,8,5,13,2,13,715,4
39,18,9,5,13,2,13,708,4
39,18,10,5,13,2,13,714,4
39,19,1,10,9,1,10,823,4
39,19,2,10,9,2,9,680,4
39,19,3,10,9,1,10,675,4
39,19,4,10,9,1,10,637,4
39,19,5,10,9,1,10,661,4
39,19,6,10,9,1,10,676,4
39,19,7,10,9,1,10,743,4
39,19,8,10,9,1,10,682,4
39,19,9,10,9,1,10,692,4
39,19,10,10,9,1,10,778,4
39,20,1,4,11,1,6,786,1
39,20,2,4,11,2,11,719,1
39,20,3,4,11,2,11,556,1
39,20,4,4,11,2,11,652,1
39,20,5,4,11,2,11,598,1
39,20,6,4,11,2,11,671,1
39,20,7,4,11,2,11,676,1
39,20,8,4,11,2,11,640,1
39,20,9,4,11,2,11,690,1
39,20,10,4,11,2,11,760,1
39,21,1,-2,-5,1,-2,9221,4
39,21,2,-2,-5,2,-5,670,4
39,21,3,-2,-5,1,-2,621,4
39,21,4,-2,-5,1,-2,654,4
39,21,5,-2,-5,1,-2,649,4
39,21,6,-2,-5,1,-2,718,4
39,21,7,-2,-5,1,-2,833,4
39,21,8,-2,-5,1,-2,757,4
39,21,9,-2,-5,1,-2,653,4
39,21,10,-2,-5,1,-2,689,4
39,22,1,-10,2,1,2,969,3
39,22,2,-10,2,1,-10,11726,3
39,22,3,-10,2,2,9,732,3
39,22,4,-10,2,2,3,629,3
39,22,5,-10,2,2,6,598,3
39,22,6,-10,2,2,3,571,3
39,22,7,-10,2,2,-5,695,3
39,22,8,-10,2,2,7,753,3
39,22,9,-10,2,2,7,666,3
39,22,10,-10,2,2,1,721,3
39,23,1,7,-18,2,-18,3622,1
39,23,2,7,-18,1,1,619,1
39,23,3,7,-18,1,9,585,1
39,23,4,7,-18,1,16,662,1
39,23,5,7,-18,1,6,659,1
39,23,6,7,-18,1,3,667,1
39,23,7,7,-18,1,6,698,1
39,23,8,7,-18,1,10,708,1
39,23,9,7,-18,1,9,697,1
39,23,10,7,-18,1,13,676,1
39,24,1,-10,-4,1,-10,781,2
39,24,2,-10,-4,2,-1,716,2
39,24,3,-10,-4,2,1,620,2
39,24,4,-10,-4,2,2,675,2
39,24,5,-10,-4,2,-6,2729,2
39,24,6,-10,-4,2,-3,706,2
39,24,7,-10,-4,2,-8,695,2
39,24,8,-10,-4,1,-10,713,2
39,24,9,-10,-4,2,-7,707,2
39,24,10,-10,-4,2,-5,803,2
39,25,1,2,-6,1,2,929,4
39,25,2,2,-6,2,-6,697,4
39,25,3,2,-6,1,2,502,4
39,25,4,2,-6,1,2,632,4
39,25,5,2,-6,1,2,638,4
39,25,6,2,-6,1,2,634,4
39,25,7,2,-6,1,2,687,4
39,25,8,2,-6,1,2,763,4
39,25,9,2,-6,1,2,767,4
39,25,10,2,-6,1,2,727,4
39,26,1,-2,13,1,-2,836,4
39,26,2,-2,13,2,13,680,4
39,26,3,-2,13,2,13,552,4
39,26,4,-2,13,2,13,654,4
39,26,5,-2,13,2,13,713,4
39,26,6,-2,13,2,13,653,4
39,26,7,-2,13,2,13,2927,4
39,26,8,-2,13,2,13,624,4
39,26,9,-2,13,2,13,694,4
39,26,10,-2,13,2,13,649,4
39,27,1,-15,3,2,5,899,2
39,27,2,-15,3,1,-15,582,2
39,27,3,-15,3,2,4,2982,2
39,27,4,-15,3,2,3,648,2
39,27,5,-15,3,2,-7,661,2
39,27,6,-15,3,1,-15,10589,2
39,27,7,-15,3,2,7,633,2
39,27,8,-15,3,2,-7,672,2
39,27,9,-15,3,2,6,646,2
39,27,10,-15,3,2,10,716,2
39,28,1,4,11,1,4,764,4
39,28,2,4,11,2,11,545,4
39,28,3,4,11,2,11,585,4
39,28,4,4,11,2,11,639,4
39,28,5,4,11,2,11,683,4
39,28,6,4,11,2,11,537,4
39,28,7,4,11,2,11,600,4
39,28,8,4,11,2,11,3290,4
39,28,9,4,11,2,11,697,4
39,28,10,4,11,2,11,636,4
39,29,1,8,-4,2,-4,815,4
39,29,2,8,-4,1,8,586,4
39,29,3,8,-4,1,8,500,4
39,29,4,8,-4,1,8,625,4
39,29,5,8,-4,1,8,620,4
39,29,6,8,-4,1,8,581,4
39,29,7,8,-4,1,8,682,4
39,29,8,8,-4,1,8,714,4
39,29,9,8,-4,1,8,814,4
39,29,10,8,-4,1,8,770,4
39,30,1,11,-2,1,11,959,2
39,30,2,11,-2,1,11,660,2
39,30,3,11,-2,1,11,685,2
39,30,4,11,-2,1,11,778,2
39,30,5,11,-2,1,11,3067,2
39,30,6,11,-2,1,11,25619,2
39,30,7,11,-2,1,11,604,2
39,30,8,11,-2,1,11,3509,2
39,30,9,11,-2,1,11,2471,2
39,30,10,11,-2,1,11,603,2
40,1,1,7,-1,1,7,1362,4
40,1,2,7,-1,1,7,417,4
40,1,3,7,-1,1,7,393,4
40,1,4,7,-1,2,-1,417,4
40,1,5,7,-1,1,7,396,4
40,1,6,7,-1,1,7,452,4
40,1,7,7,-1,1,7,435,4
40,1,8,7,-1,1,7,445,4
40,1,9,7,-1,1,7,396,4
40,1,10,7,-1,1,7,406,4
40,2,1,8,6,1,8,708,2
40,2,2,8,6,2,14,391,2
40,2,3,8,6,2,12,314,2
40,2,4,8,6,2,15,357,2
40,2,5,8,6,2,11,375,2
40,2,6,8,6,2,16,653,2
40,2,7,8,6,2,3,388,2
40,2,8,8,6,2,-9,483,2
40,2,9,8,6,1,8,434,2
40,2,10,8,6,1,8,404,2
40,3,1,-1,-5,1,-1,429,2
40,3,2,-1,-5,2,0,355,2
40,3,3,-1,-5,1,-1,482,2
40,3,4,-1,-5,2,-5,341,2
40,3,5,-1,-5,2,6,365,2
40,3,6,-1,-5,2,-12,346,2
40,3,7,-1,-5,1,-1,597,2
40,3,8,-1,-5,1,-1,371,2
40,3,9,-1,-5,1,-1,349,2
40,3,10,-1,-5,2,-10,340,2
40,4,1,-2,0,1,-4,597,1
40,4,2,-2,0,2,0,367,1
40,4,3,-2,0,2,0,304,1
40,4,4,-2,0,1,4,397,1
40,4,5,-2,0,1,5,327,1
40,4,6,-2,0,1,6,364,1
40,4,7,-2,0,1,4,416,1
40,4,8,-2,0,1,-10,421,1
40,4,9,-2,0,1,-8,468,1
40,4,10,-2,0,2,0,390,1
40,5,1,2,8,1,2,462,4
40,5,2,2,8,1,2,373,4
40,5,3,2,8,1,2,354,4
40,5,4,2,8,2,8,354,4
40,5,5,2,8,2,8,325,4
40,5,6,2,8,2,8,327,4
40,5,7,2,8,2,8,365,4
40,5,8,2,8,2,8,309,4
40,5,9,2,8,2,8,332,4
40,5,10,2,8,2,8,350,4
40,6,1,-6,-2,2,0,494,2
40,6,2,-6,-2,1,-6,413,2
40,6,3,-6,-2,2,-15,480,2
40,6,4,-6,-2,1,-6,389,2
40,6,5,-6,-2,1,-6,389,2
